t,SP,CV,P1,CVG1,G1,F1,CVG2,G2,dP2,F2,CVG12,G12,L11,L12,L21,L22,L31,L32,F3
326,0.2,39.9880968313981,201.417937044067,39.9880968313981,40.094062481158,13.0527042682873,0,-0.0175462912693437,200.837103444597,-0.255495237186027,1,1,0.249437758943648,0.249104612437383,0.223577818061072,0.223202093285861,0.200549786683939,0.200069979354576,19.227973145277
327,0.2,40.3751385565582,203.497954571728,40.3751385565582,40.1959383310668,12.6743130601108,0,0.532388124719505,201.116696477498,0.0463376670494995,1,1,0.245298441410763,0.246786578028047,0.224082132138323,0.223301231612699,0.203430174659932,0.198337105157498,18.7007658829594
328,0.2,31.2760622736069,206.596218322912,31.2760622736069,32.202767369511,12.2024296785621,0,0.156904010794984,205.896148032376,-0.00169367798884161,1,1,0.245438036097165,0.247835066056515,0.222996837930304,0.222932691306501,0.198494878638311,0.19982421498739,19.0534907404812
329,0.2,42.5460318147963,208.520225709921,42.5460318147963,40.8428919542042,11.8180253432822,0,0.219607515755691,206.992291209467,-0.0176236047171328,1,1,0.245897853348691,0.246838474708105,0.222147120311451,0.222578910722146,0.200106339309661,0.199772970592556,19.1165250312371
330,0.2,47.1360162495697,199.647464043684,47.1360162495697,47.1478111885633,13.4072066223333,0,-0.0101507074321288,198.682998624939,-0.0325312644939971,1,1,0.244195585017717,0.245595488384555,0.222673787906694,0.222695699488691,0.200516132221248,0.199961425687414,19.2720288139513
331,0.2,44.560246365927,196.707105829765,44.560246365927,44.6955776033605,13.6999336464548,0,0.160092449088878,195.810534997165,-0.0426832404105003,1,1,0.247058114877476,0.246519477147577,0.222448946789193,0.221987285953767,0.202341164029748,0.198986759150709,19.1165819318362
332,0.2,36.4775809009699,201.243679895851,36.4775809009699,37.2922479083506,13.0365618497389,0,0.145836704271175,199.761073636773,-0.0682144644197418,1,1,0.246504392310231,0.247621553258085,0.222536133000208,0.222380808931143,0.202219129828232,0.199627335983304,19.0831192358284
333,0.2,32.4568086650336,207.809206567256,32.4568086650336,32.5580793695244,11.956184103881,0,-0.230703377597947,206.51135110142,0.257683271621778,1,1,0.24488722753983,0.245900856137099,0.221864510122554,0.222738814044825,0.199641892992999,0.197668625875138,18.9039083229041
334,0.2,41.0243913499788,207.901965760659,41.0243913499788,40.0359578370375,11.879721820311,0,0.161366639969627,207.424448910754,-0.139883086416487,1,1,0.241941378012816,0.243828697570828,0.222237415036441,0.221607895343383,0.200287272412562,0.197009621099635,18.7424248073336
335,0.2,44.9844283040092,201.590392105897,44.9844283040092,44.9020760669292,12.8912519800032,0,-0.034661422437332,200.910572270998,0.25893676510326,1,1,0.245745053566228,0.245073175607415,0.221172661718049,0.221572395179474,0.199532344388207,0.199192620711809,19.0135313156258
336,0.2,47.3822538153183,197.648915441679,47.3822538153183,47.1604392508115,13.7877632681336,0,0.0929201880297585,196.399767786184,0.112256407128601,1,1,0.249148403032243,0.246160154260755,0.221553613799699,0.221783501472382,0.199874818417392,0.198638399381826,18.9327652407695
337,0.2,47.0139160373305,194.961438156686,47.0139160373305,47.0929722505075,14.0723153447968,0,-0.0143007318589255,193.94993151153,-0.160317044373845,1,1,0.244028686831483,0.245716015504944,0.221144995975488,0.221148402193241,0.199098133258484,0.19997208658696,19.0356795288529
338,0.2,48.2812550758071,193.966694537619,48.2812550758071,47.991085257698,14.1805062865892,0,-0.429376849345763,193.438281404676,0.284711847430734,1,1,0.246897479972608,0.246300561749486,0.221544845407551,0.221148041648005,0.197050766782278,0.199241542792393,19.3065785094457
339,0.2,55.7399297226286,188.755562831975,55.7399297226286,54.921023913608,15.0929488525816,0,-0.0299096708796754,187.811536494017,-0.00209594557494525,1,1,0.246048901028741,0.247549556402939,0.221415686435784,0.221514687079112,0.200317187259546,0.198376625385479,18.8318422666929
340,0.2,48.2214464808602,186.009178928071,48.2214464808602,49.4853601323166,15.3425468233365,0,0.0330981691992414,185.39537439271,0.0797098204657534,1,1,0.247890699457541,0.248451628930892,0.222407673542573,0.221922428731549,0.197847488454253,0.197079473322379,19.1967231100082
341,0.2,49.2484790409755,190.723808769879,49.2484790409755,48.8180460483214,14.7507324840531,0,0.217219675755657,190.157654388966,0.0168988247577999,1,1,0.24905307441125,0.249711092301222,0.22267774419072,0.222630177256836,0.196259162478913,0.199158194921263,18.8221360428683
342,0.2,57.5489660706803,186.360108489244,57.5489660706803,56.8155144916575,15.2849508807408,0,-0.103374615945737,184.980408671687,-0.0681683765522867,1,1,0.249673591320023,0.250722748102685,0.222184004211257,0.222993474678008,0.19884682804949,0.197327905626053,18.800550317452
343,0.2,52.3366542159247,181.735484700512,52.3366542159247,53.3381807492287,16.0638385374369,0,0.0829723891058113,181.229379507172,-0.18335272727612,1,1,0.252612659496933,0.250887146727398,0.223032546799524,0.223174020212552,0.198643194562455,0.197852665418247,18.776221301202
344,0.2,47.3021049185067,188.336083733252,47.3021049185067,47.6419750126069,15.166946882672,0,0.148214231812985,187.117582673028,-0.0651590772483025,1,1,0.251225309368266,0.253370359886735,0.22388534792442,0.223244409512565,0.199933523958312,0.19933696002288,18.7268131584836
345,0.2,41.6575975382122,195.323646769878,41.6575975382122,42.1342506270288,14.1190042283323,0,0.276628892968932,193.690670341683,-0.216583811646689,1,1,0.255398973716488,0.252970548223408,0.223846942279175,0.224499256844151,0.200024523213449,0.1999695831127,18.9884763363109
346,0.2,38.8170143333159,201.385691569893,38.8170143333159,38.9564680433503,13.045752725979,0,-0.0921553394901231,200.345615919462,-0.139247381152209,1,1,0.251064163818786,0.25286392775031,0.224612454245321,0.225356029529241,0.199977772860923,0.198745383121378,19.003495930533
347,0.2,39.1864210513747,204.412162672765,39.1864210513747,39.1778271887102,12.6512298862974,0,-0.322172395669012,202.796902973797,-0.0716941312365889,1,1,0.25416656455972,0.250836689360561,0.224180677381302,0.224673985066534,0.198909548061058,0.201155570755786,19.0678873483988
348,0.2,44.1437105260397,202.663979043722,44.1437105260397,43.5964764216827,12.7088611571566,0,-0.0288125066237409,201.575716526908,-0.0777880115936503,1,1,0.249308646668236,0.25004560728964,0.22407016499457,0.224816132971642,0.202619706503744,0.200035089176906,19.1861021604349
349,0.2,35.0894016056707,203.068502772652,35.0894016056707,36.2096893589437,12.7941249585872,0,-0.0589776289709393,201.993468293757,0.176060621245669,1,1,0.248802644509566,0.248882643560365,0.224929396791263,0.224918984405039,0.198429147760365,0.199450763798459,19.2603818615469
350,0.2,42.8322365960354,205.482461987771,42.8322365960354,41.5542599747227,12.2017516199882,0,-0.0412453093094036,204.590451019871,0.0652381395532424,1,1,0.248430777951182,0.249697212213077,0.224059992518405,0.224749952572725,0.200680969702655,0.198964155616164,19.1687249494899
351,0.2,43.5463441007534,200.860743213834,43.5463441007534,43.9625436260132,13.2466693032158,0,-0.315492147512468,199.564546891082,0.197469387692371,1,1,0.24818641551574,0.247743547392752,0.223959326762767,0.224108368904487,0.202085552610819,0.201155055778644,19.0635774521818
352,0.2,36.3933499469458,202.956782497096,36.3933499469458,37.0914594167949,12.8092714697589,0,0.0363985042393904,201.879125403488,-0.100163441234172,1,1,0.249570104275679,0.248358163437001,0.22429098769264,0.223765984604693,0.20281666433066,0.201796027491608,19.0013141869512
353,0.2,30.5587314836751,208.529858048831,30.5587314836751,30.93926363248,11.6280041891486,0,-0.168452255053082,207.29614639249,-0.333855149464315,1,1,0.24610154153718,0.247864114852159,0.22370432704329,0.224133133163777,0.199824987542017,0.198600784691264,18.8959835729291
354,0.2,39.3331475938405,209.735815673095,39.3331475938405,38.2348696454244,11.5938311591837,0,0.0575762325399688,209.452547124131,-0.157107623475455,1,1,0.248821380523969,0.24600405269725,0.222846810558903,0.223999150484203,0.196777604586394,0.199658317800239,19.0008722848079
355,0.2,56.7451767340191,197.682338164651,56.7451767340191,55.1524789755213,13.5558051478626,0,0.272144783203373,196.911382392574,0.0016331103432307,1,1,0.247459531670697,0.244840319800016,0.223003757092597,0.223182342423917,0.200660721309908,0.20031417532085,19.0427061090991
356,0.2,51.4920047255246,186.236308354902,51.4920047255246,52.6745377779972,15.5384570208924,0,0.0901264991547921,184.186011528256,-0.16348287504578,1,1,0.24738703757759,0.248428714807435,0.222777458258082,0.222636994313942,0.201506997897298,0.199505201779355,18.786360065438
357,0.2,40.5573841483092,193.420798035676,40.5573841483092,41.3957772930298,14.3553730098334,0,-0.114111752853065,191.296899734978,-0.194921386065854,1,1,0.249622922356183,0.24822945012893,0.223319464552783,0.223212730288182,0.202371148152339,0.197839260666288,19.1945456020891
358,0.2,33.0162259645009,203.365191485407,33.0162259645009,33.5823941695855,12.5629817983809,0,0.126727798792337,202.633979524142,0.21819895492296,1,1,0.247628442557504,0.249712623368615,0.223358615054927,0.222703157418928,0.199706412350061,0.200381573770006,18.8321754679797
359,0.2,39.6471869133202,207.449026203631,39.6471869133202,38.7365354666188,11.972899654934,0,0.145963687501481,206.788275301474,-0.0119678354123303,1,1,0.248877487787671,0.247507132298588,0.223604124104255,0.22245017752964,0.201321038535512,0.199563846347432,19.064212868741
360,0.2,40.1988697493208,204.138714000693,40.1988697493208,40.5380227770728,12.4333759744109,0,0.155546395685328,203.633463603341,0.082209378882768,1,1,0.246892104688129,0.246657021480071,0.223099553173823,0.222859841715794,0.199309846151442,0.20054517574807,18.9602239319397
361,0.2,45.2784424685407,202.334936316411,45.2784424685407,44.7492619680718,12.9097877193185,0,0.23205219758463,200.777943499132,-0.0311694046992863,1,1,0.245911751667751,0.247234473084264,0.223210101987971,0.223327608304153,0.197592956191242,0.200352471571783,19.287380365423
362,0.2,54.8076032808428,193.030843582626,54.8076032808428,53.8468410355834,14.2565425746369,0,-0.188016919654496,191.828193966373,-0.0579569999572501,1,1,0.247691923449938,0.246742972779624,0.222650610482262,0.222410504054743,0.200354287346291,0.197376660613636,18.8704798897865
363,0.2,49.3159032440156,187.216898328443,49.3159032440156,50.2233598041083,15.1582762650322,0,0.166908082380439,186.239773065091,-0.0718762735056394,1,1,0.248140165632146,0.247374136430298,0.222419261460015,0.222453007422595,0.199593031592159,0.201360450231061,18.8995951581127
364,0.2,45.6001108167773,192.916896155206,45.6001108167773,45.7831967449779,14.4451106020323,0,0.0586150058201838,191.364947784114,-0.199396876414741,1,1,0.24867768247509,0.248697191265576,0.223155409301937,0.222606060212957,0.198813585470723,0.199987745029529,19.1410099670874
365,0.2,47.6513070284275,194.650547959265,47.6513070284275,47.3955801695002,14.1015981511305,0,-0.281885116298618,193.160079603938,-0.0124011214701047,1,1,0.250159025948012,0.249506092798994,0.223264851910976,0.223013721331115,0.199149835990081,0.19855358355709,18.8225263765019
366,0.2,47.8627718668066,193.152513738389,47.8627718668066,47.7894782752249,14.3492380186611,0,0.238727729070315,191.753314886646,0.0335795727666764,1,1,0.249009087798581,0.250319035008855,0.223572014362967,0.223706967491549,0.200653057843406,0.198607922753653,19.1163825145269
367,0.2,42.0543574997784,195.553128173605,42.0543574997784,42.8258114192985,13.8638456049014,0,-0.0184102046701282,194.525428360886,-0.0299597137500855,1,1,0.249889633067482,0.248961642384237,0.223928230335945,0.22349397668211,0.201116263530305,0.200177244692008,19.0169037612123
368,0.2,36.9953018531374,202.677084305108,36.9953018531374,37.3211801658692,13.0315385586287,0,0.0229438981262667,200.863722682565,-0.0214296651487073,1,1,0.250264699506187,0.250601770091644,0.224094295315498,0.22376835116315,0.202555051506727,0.199936721906841,19.0076313320644
369,0.2,30.8937588860548,207.913782124111,30.8937588860548,31.4407074192347,11.8373051161654,0,0.0461695974867326,206.786698289035,0.21478612204988,1,1,0.246719135553542,0.250267085598864,0.224052865159983,0.223669319579194,0.199476297768312,0.200145369797861,19.0637380129742
370,0.2,39.1204519636543,210.212123375351,39.1204519636543,37.9107176759638,11.4396882695975,0,-0.125476008597408,208.490859787879,0.38000336980976,1,1,0.244492280429326,0.246464453943929,0.224270869485923,0.223677857228322,0.200306199884315,0.200439143117292,18.7843310861545
371,0.2,43.5931668889535,204.010747028702,43.5931668889535,43.3392296319529,12.366959980223,0,-0.124554093925802,202.815360611517,-0.057659694329478,1,1,0.247167262080499,0.24574795352554,0.223012122135379,0.22289975646324,0.199924805641166,0.200423202202563,19.0603913562133
372,0.2,45.2068016821029,199.550016520629,45.2068016821029,44.9639135238065,13.3409064445354,0,0.15437039666116,199.344923174666,0.210349227970078,1,1,0.247961217254352,0.246658827431953,0.223346028436905,0.223104375729748,0.199761158002616,0.199218898970208,19.0585818017126
373,0.2,46.3195026695003,197.217381781039,46.3195026695003,46.2228115212253,13.7819149067577,0,0.171763050319801,196.0582895547,0.183995783151361,1,1,0.245507289067668,0.246532454853285,0.222641417221057,0.222706931384584,0.201319414399979,0.198354143558241,19.0417791743883
374,0.2,41.1326639550847,198.154474084091,41.1326639550847,41.6435962917533,13.5864122566371,0,-0.0661992291252256,197.195526693928,-0.119946259756205,1,1,0.248924437507364,0.248569155009086,0.222376681872711,0.222610792687034,0.198210849510882,0.200078965637945,19.0511694634981
375,0.2,47.9957117329365,199.300773440038,47.9957117329365,46.9930289500885,13.4017354276064,0,0.12156078207152,197.656909052125,-0.0603928926095907,1,1,0.248328921925415,0.247042035369293,0.222743047596263,0.222691328045229,0.199613393498396,0.199548735610467,19.317800467046
376,0.2,48.867959294,193.552512286771,48.867959294,49.0979297032961,14.1700521539083,0,0.0604081140897046,191.924720165757,-0.175722403630369,1,1,0.247264512773328,0.247482794792476,0.222727565028678,0.222635646186442,0.198602796841279,0.1997396045376,18.9381794840043
377,0.2,50.0515044338135,192.119085580167,50.0515044338135,49.8214844561882,14.637131435278,0,0.255238327249707,190.615481745909,0.259427691121604,1,1,0.247683551212675,0.24849953241251,0.222518799200652,0.222723912893619,0.200629771847044,0.198484055733552,19.0467918273708
378,0.2,44.0250033486377,192.733931700518,44.0250033486377,44.8067050656885,14.3514923820897,0,-0.0467353215289283,191.656547883893,-0.0342926536384302,1,1,0.249263644218477,0.25000355996204,0.223195300332598,0.223741365970087,0.199766325246704,0.200375573376712,19.3281133095198
379,0.2,42.3655939994799,198.107764669505,42.3655939994799,42.313338450495,13.6320489706231,0,0.147395546922348,197.181664657794,0.0139825589693679,1,1,0.251969646464171,0.249457363232043,0.223853853351283,0.223146615786191,0.200826538272164,0.198492572528718,19.0350007166531
380,0.2,39.6159710413908,201.130896469843,39.6159710413908,39.9647373644968,12.9354269241772,0,0.173703431648586,199.8230524452,0.10787069740722,1,1,0.250152529817623,0.249325418788749,0.223242771730888,0.223699542314635,0.198285240520084,0.20047939865497,18.8416815565623
381,0.2,46.5844141967791,201.11688868215,46.5844141967791,45.7944796104372,13.0595503361904,0,0.106846425822352,199.083618515994,0.244074133046812,1,1,0.244998153324983,0.248322128095932,0.222917437922181,0.223534883963122,0.199415156903885,0.19916355094669,18.7361807677608
382,0.2,48.1181331095872,194.843093292998,48.1181331095872,48.3867685707745,13.8752462272689,0,0.152897526986113,194.35850584362,-0.012608793082718,1,1,0.248540790848233,0.24992742340119,0.22340220951054,0.223172736842736,0.199797501989125,0.200044112629927,18.8773596433139
383,0.2,45.4817250763448,194.78848219677,45.4817250763448,45.7417967746336,14.085562584235,0,-0.335465344667942,193.910158612349,-0.0851609102070845,1,1,0.248910357653865,0.249240177560117,0.223473742751764,0.223779318636856,0.201934270188825,0.19929683934372,19.0709975802459
384,0.2,36.76080843005,199.582281563819,36.76080843005,37.6277176576322,13.3293336544925,0,0.133953860540755,198.672142943306,-0.135579514722946,1,1,0.248750668387613,0.249201060789461,0.223078861142516,0.222924681470703,0.198001162432806,0.200250526620933,18.990389710698
385,0.2,45.3856643696137,202.830594545282,45.3856643696137,44.2445501950377,12.7518294014403,0,0.0690085961671792,202.036414185262,-0.0223148870245603,1,1,0.249977730726594,0.247884007336748,0.223307645652571,0.223441651526377,0.200080773706185,0.200344297501928,19.0501191589476
386,0.2,46.2531913426283,197.532404867285,46.2531913426283,46.4553024932868,13.6971516461504,0,0.0774670879019143,195.887000424942,-0.0149506406344246,1,1,0.249406473025336,0.24818128221971,0.223704908078829,0.223783778076065,0.201591678138438,0.201038619910201,18.7377762091779
387,0.2,38.5994682639701,199.064722382702,38.5994682639701,39.4508935946948,13.2972574164641,0,0.202095216085051,198.516832212947,0.0444130071615523,1,1,0.248713429082453,0.248069890952358,0.223579407434029,0.223310620997054,0.199392769411336,0.199879570449354,19.0928034853562
388,0.2,42.1079348273355,202.735441159885,42.1079348273355,41.4983767554851,12.6828315995158,0,-0.0412400680965279,202.234969151876,0.032464496929694,1,1,0.249058096925147,0.248192343702643,0.223678246600303,0.223845750343019,0.201194849190034,0.200087832046814,19.0476640427341
389,0.2,40.3202112190392,201.634376353226,40.3202112190392,40.827353135627,12.7973939483136,0,0.0499929290853771,200.612137444107,-0.157361097708507,1,1,0.247489833508168,0.247360096709675,0.223165900742522,0.223313503407953,0.198784159519695,0.201071643451017,19.2093223928799
390,0.2,45.986638733087,200.921948751157,45.986638733087,45.1945861138354,13.1078116495943,0,-0.0144216693395153,199.67662094144,0.0233744195351954,1,1,0.246715353939117,0.247702635776724,0.222915479087933,0.223349918596523,0.198804667857924,0.200214872067056,18.7321809965045
391,0.2,50.5333472565458,195.181445791959,50.5333472565458,50.3305516397269,14.1771998861616,0,0.165327723103397,193.15591382852,-0.184492544060006,1,1,0.248700232106183,0.247499708625028,0.223249927796796,0.222804004691075,0.200154020439512,0.199277557712527,18.8962761577823
392,0.2,46.636184039361,192.002092691291,46.636184039361,47.1383447930236,14.3895314422176,0,0.10942510833219,190.967163707943,0.154979581800217,1,1,0.247586953440778,0.248772762609901,0.223440082761756,0.222701168094625,0.201166969246772,0.199025136595507,19.1199527196531
393,0.2,39.7670400878914,197.56344102355,39.7670400878914,40.4654851195818,13.6225968961476,0,0.058104385090737,196.196954699438,-0.248921317741302,1,1,0.250141221613559,0.249054133722227,0.223175949181062,0.22354022227899,0.201078950005131,0.199334551031995,19.0934671400568
394,0.2,36.9919411384505,203.532248499497,36.9919411384505,37.0314784700791,12.4643904768297,0,-0.0768116933516933,202.698972671234,0.221698109265233,1,1,0.249408936776862,0.249036943353012,0.223760893649378,0.223204003296852,0.201631393922884,0.201155422320658,19.0050217864581
395,0.2,35.2154180289751,207.451677111237,35.2154180289751,35.4724305514733,12.0097397589589,0,0.0432603359876508,206.240823574381,-0.0548423675935578,1,1,0.248957892007906,0.247510059327547,0.223487216871638,0.223991604757089,0.200067535901937,0.200886977584325,19.2688048121852
396,0.2,40.2147806504845,207.289362234589,40.2147806504845,39.5725389098945,12.1507527051429,0,-0.0583292781051953,205.96040238891,0.0410958727450866,1,1,0.246179723447486,0.246500879512075,0.222243899563264,0.222678233415199,0.199444322876194,0.199806692514319,18.8697047854022
397,0.2,46.284433940403,201.205469740237,46.284433940403,45.7468304374881,12.9526247491806,0,-0.0197700130162738,201.108714297943,0.248186626471201,1,1,0.247498790734787,0.246475232039112,0.222404237719158,0.222463845139101,0.199929733852336,0.200054730793928,18.8842860919968
398,0.2,46.9605904765916,196.698838113794,46.9605904765916,47.2127763216051,13.847801798337,0,0.102593802209196,195.796541588809,0.0847460608103615,1,1,0.2461793740503,0.245666741124428,0.223104207443578,0.222641395584991,0.199281615947137,0.201317800681591,18.9148377022895
399,0.2,48.083744370403,194.541110452606,48.083744370403,47.9589530103873,14.1313899192769,0,0.140987929865694,193.149650694588,0.165874464978519,1,1,0.246267779723925,0.248874847953055,0.222651674878841,0.222246598132158,0.198395639512857,0.19879308449121,18.979879744897
400,0.2,51.5467173920327,191.499757632742,51.5467173920327,51.2506467637771,14.5938431131953,0,-0.0708892084709875,190.688444501366,-0.0516211151426854,1,1,0.245257233031872,0.248362130476114,0.222946109712428,0.222457163304578,0.199046579013606,0.200731077019176,19.1481885977308
401,0.2,50.6062924631393,188.419002052665,50.6062924631393,50.9721858095875,14.9418816988446,0,-0.0120902882772599,187.86338666964,-0.241986025342078,1,1,0.247555384033436,0.248754546819438,0.223143373118849,0.222556845385919,0.200230891716051,0.1992238805923,18.9661269777206
402,0.2,44.6124845555794,191.987063692171,44.6124845555794,45.1965481360441,14.4746287691808,0,-0.068390610482333,190.471314893195,-0.130977800541113,1,1,0.249947569877117,0.250474247629039,0.223676605365098,0.22378429355118,0.197553709175923,0.199192966181725,18.9737656755373
403,0.5,100,173.454482691498,100,95.3329259716312,17.2181128586433,0,0.168779991735048,172.766992301573,0.168653104142109,1,1,0.248130246688559,0.251129780648545,0.224147288160195,0.223432470578554,0.20019441331683,0.198855017138991,19.076827466293
404,0.5,100,96.4333133406494,100,99.9846341781867,26.2535632689812,0,-0.0857381384218669,94.8404300335011,0.131864535817556,1,1,0.258054762159962,0.257854582238295,0.224420201329284,0.224021661252489,0.198631287528381,0.200099498302261,18.9077601404279
405,0.5,100,87.4550319326133,100,100.03235850628,27.1693323651346,0,0.325869902664413,86.6466855556443,0.228923526604936,1,1,0.264956659179146,0.26742127608051,0.226691798249247,0.226404327322013,0.198566336278153,0.200326470760679,18.9876284106621
406,0.5,100,87.0964901937319,100,100.017413430877,27.2495123135339,0,0.0730822540631391,85.6402643327831,0.138631821206422,1,1,0.273245281977415,0.274969827833851,0.229160082204717,0.229373428375197,0.200794066573251,0.202373777135119,19.0183909779451
407,0.5,100,86.7271979684475,100,99.969317310826,27.2673089873356,0,0.0606063560090413,85.4495245173232,0.0862068570776504,1,1,0.284927136117943,0.28226138592977,0.231895676462313,0.232292571520258,0.201363976687519,0.201018657924657,19.0400035185175
408,0.5,100,86.4050002987602,100,100.045398311852,27.2010532812334,0,0.0684887074150296,85.7630453945492,0.0190888149466114,1,1,0.28713261629528,0.289904587319973,0.235172897557364,0.235859795728238,0.202806772081655,0.202577537900558,18.9875730194317
409,0.5,100,86.5403727620134,100,99.9564221583461,27.1875569102759,0,-0.266607051595805,85.9889268740671,-0.107992417174716,1,1,0.294565045643099,0.295057852002536,0.238978121278203,0.238803664055944,0.205683983268217,0.206709240147294,19.1640222635465
410,0.5,100,86.6789373479296,100,100.010309293574,27.1508462548031,0,-0.00301159968800896,85.2057221423461,0.115521155180746,1,1,0.298179199246393,0.300767866691664,0.242816285957848,0.24238994769013,0.209555777354287,0.209337203827241,19.3523911976506
411,0.5,100,86.4127703387355,100,99.8276922497401,27.1704540741084,0,0.0114729568964908,85.3596021522441,-0.0472893704989385,1,1,0.307094170552758,0.306605998891544,0.246042141083794,0.24631423156365,0.20985112137524,0.210767726338529,19.4368194797241
412,0.5,100,86.6273386986022,100,100.05975250832,27.2378556591083,0,0.032090703669274,85.7702720001345,-0.0294421600869934,1,1,0.311430986163176,0.311869530205891,0.250196925473277,0.249750602142599,0.211836038146327,0.212635033898005,19.5888946351359
413,0.5,100,86.6646740011575,100,100.099708051022,27.1163427712206,0,-0.127688868613424,85.3214789850474,-0.250724257324795,1,1,0.316983649161094,0.316947740833154,0.253866152932993,0.253492647237951,0.215341210783951,0.214346445361256,19.7898855825823
414,0.5,100,86.1788082865963,100,99.9470194806706,27.3323599783879,0,0.077416090018161,85.3880624071845,-0.0277289009046898,1,1,0.321343902892331,0.323367326044745,0.257097206413056,0.257987400589674,0.218284524675226,0.217709378714891,19.6603553168566
415,0.5,100,87.1506147124533,100,99.9890994348111,27.2090845579797,0,-0.0926861698173364,85.4038917939092,-0.0799196054020256,1,1,0.325303104875279,0.32728449021117,0.260994645667139,0.260762208996534,0.220369307898051,0.219510928420339,19.9673072671996
416,0.5,100,86.4097140090467,100,99.9946370280969,27.2472807374143,0,-0.0330872770176994,85.9300600620005,-0.0592660848533026,1,1,0.332618570792332,0.33098886334491,0.26455488448462,0.264562445237643,0.221316011252948,0.221931900281526,20.0788739111474
417,0.5,100,86.4465849502928,100,99.9301579859431,27.2643557539935,0,-0.0048259192990015,85.9164330617153,0.141605922749523,1,1,0.337784448095143,0.336069804729344,0.267827626299268,0.26830279014164,0.225356272739995,0.226687545937672,20.0879103269328
418,0.5,100,86.8778956850314,100,100.054054939642,27.0514292070066,0,0.0124037853619591,85.5234840754747,-0.0995153130141239,1,1,0.340362435266275,0.340275651828361,0.271474062865185,0.27161427648806,0.228671256355184,0.229561750451428,20.2927818355114
419,0.5,100,86.8046512390794,100,99.9517912935089,27.1166639989203,0,0.0326184191048317,85.6548673631516,-0.34778461768095,1,1,0.345061492297348,0.344274571772759,0.275018661895881,0.275444208984798,0.229615762727479,0.23162972939177,20.7295751181753
420,0.5,100,86.2177514060406,100,100.019575781328,27.1959517487123,0,0.166343774399796,85.9362125502382,0.14247313570765,1,1,0.343731872380022,0.349093950836979,0.279039767356778,0.27869393069496,0.234190437196189,0.237081472241489,20.6700957633642
421,0.5,100,87.0166782671497,100,99.8725093465815,27.1503269387558,0,0.212551883490945,85.5559253687563,-0.0040366205382574,1,1,0.353158258216077,0.351993381780917,0.282472061224417,0.282193716709681,0.23674150035452,0.237690374416387,20.8541233442217
422,0.5,100,86.3665967174562,100,100.032729093567,27.2524400039055,0,0.139991540714223,85.4421214218685,-0.0610387278102029,1,1,0.355122964979551,0.356586046564497,0.285337897093845,0.285847908369462,0.240748050220228,0.238349914699708,20.7764484825438
423,0.5,100,87.3316933448448,100,99.9638301512304,27.2077800039337,0,-0.138953258019811,85.4091957548089,-0.129693068294198,1,1,0.357503397113208,0.360538758909281,0.28927591097737,0.288822238286384,0.243808514331896,0.243015836487288,20.9552922083583
424,0.5,100,86.4852084623562,100,99.928098577489,27.3235595413848,0,-0.015249015380145,84.9609760470906,0.0832204546994133,1,1,0.367323978641761,0.364409671142398,0.292466708303598,0.292169595954085,0.246088541531734,0.245423970761228,21.0473652696667
425,0.5,100,86.7156705485271,100,99.8560562414132,27.1906567078269,0,0.0317877206017634,85.590854196728,-0.0109231572187691,1,1,0.365604149894407,0.368791164616419,0.295648484119703,0.295595660507442,0.248695435231954,0.24940809566585,20.9303855527874
426,0.5,100,87.4299243954206,100,100.06090821509,27.1063780680281,0,0.309915208614864,85.9328577092267,0.0988274394856717,1,1,0.374565978790405,0.371433892340219,0.298968282819574,0.298849016497536,0.251759471054829,0.251039814813507,21.3141943105273
427,0.5,100,86.4782897881386,100,99.926839596077,27.3513120858889,0,-0.126899631733348,85.5468287670027,-0.00849353308073864,1,1,0.378432993346259,0.375327329301917,0.30227125810935,0.302733096817753,0.252844322623524,0.255323030631321,21.5795773610477
428,0.5,100,85.8777392661732,100,99.9226591824341,27.3708196771754,0,-0.222897489678654,85.6958292487741,0.127507969318602,1,1,0.38110978201766,0.378608350274886,0.306416059020546,0.305313105542686,0.256196038327088,0.257090352035786,21.6597178271659
429,0.5,100,86.3044314480692,100,99.996372603743,27.1100914446404,0,0.014649802570084,85.5923424121476,0.142548748141823,1,1,0.380773062734831,0.382709094756684,0.30896427072385,0.308940875102836,0.26312611774189,0.25951867366348,21.5173958498483
430,0.5,100,87.4800562664947,100,100.035895716643,27.2403185330827,0,-0.116516657634646,85.4635231654263,0.0244798276700281,1,1,0.385530544125546,0.385544339612418,0.311780482704567,0.312180338255931,0.263676939199501,0.263638847091761,21.9003633924481
431,0.5,100,86.9462213815009,100,100.069749992882,27.2560752661592,0,-0.201018669591739,85.7880476366642,0.169768845364658,1,1,0.391623104014895,0.389889720733309,0.314893783059869,0.315190985904113,0.264496037501998,0.265891627026664,21.7995526894439
432,0.5,100,87.1127623714835,100,99.9657789853233,27.2034259496409,0,-0.250207693247364,85.8735607565173,-0.0347832212693464,1,1,0.390623618404851,0.392816132916099,0.318414752776616,0.318374271934312,0.269985991061028,0.268139331931621,22.0599346597912
433,0.5,100,86.8837281213543,100,100.03516513183,27.3467978237238,0,-0.00166889746281692,85.5073148829073,-0.0846315307504078,1,1,0.395536384183882,0.39616410975884,0.32186615217323,0.321668295855122,0.271746459576778,0.27048430278794,22.031682584282
