t,SP,CV,P1,CVG1,G1,F1,CVG2,G2,dP2,F2,CVG12,G12,L11,L12,L21,L22,L31,L32,F3
59,0.2,40,203.963244573289,40,39.9083344235537,12.6140555661952,0,-0.0376434681103067,202.577717089618,0.17155001935539,1,1,0.0510739591389272,0.0509195623664792,0.0399803954556514,0.0392151159370422,0.0372972186199108,0.0344581062416634,7.91215090218317
60,0.2,40,203.585626606732,40,40.0538542742311,12.5631884476149,0,-0.213614849168619,202.856948473194,-0.138589440180512,1,1,0.0552286761533907,0.0535154765656264,0.042674952887898,0.0419386384393629,0.0405583029655632,0.0377482304040459,8.33834221576587
61,0.2,40,204.037760314862,40,39.9835551466814,12.6826461550024,0,-0.0249048369681105,202.600924577806,-0.0556457629751064,1,1,0.0524702785770716,0.0556129256455921,0.0454166439333969,0.044938671170855,0.0427968365009771,0.0404862513272327,8.52128459725883
62,0.2,40,203.466277403259,40,39.8663394943662,12.7264733294504,0,-0.273275239304283,202.532829975489,0.0146436171391041,1,1,0.0636103294008053,0.0595126459259862,0.0475268821309523,0.0480693224894164,0.042819407919732,0.041703857495105,8.92953862360939
63,0.2,40,203.475484683718,40,40.0559062653339,12.6545656731238,0,-0.184313311131089,202.648182937133,0.0140218788929613,1,1,0.0612201959093523,0.0619939969688505,0.0505771975732559,0.0510439969875481,0.0464537740810411,0.0450144534404066,9.16988111773014
64,0.2,40,203.407965544885,40,39.9339607910875,12.5607899690012,0,-0.189341078267354,202.632526612364,0.118092298308966,1,1,0.0656759053168432,0.064204535721207,0.0529575193300385,0.052784787956511,0.0494361414598055,0.0476153045102093,9.30197671482598
65,0.2,40,203.356919043142,40,39.893087290926,12.4659231581275,0,-0.229741273469643,202.548140544096,0.0114692649887567,1,1,0.0690940961375591,0.069166494871187,0.0555336458514755,0.0556206095881753,0.0529750322345143,0.0489013011629132,9.59514349096607
66,0.2,40,203.846757705633,40,40.0196777921943,12.6869731460287,0,-0.167495130939624,202.90061373758,-0.302252626974505,1,1,0.0734457110938701,0.0696832741949199,0.0583945285416601,0.0584698420501338,0.0540189869052831,0.0523909066986638,9.65406540378849
67,0.2,40,204.174598544685,40,39.9819479565951,12.4432995924183,0,0.00609810695296622,202.620579253167,0.0795110751240374,1,1,0.0727336007977566,0.0738157739959557,0.0602156134118074,0.0602301490943059,0.0566473647906649,0.0531487889512673,9.89713485160577
68,0.2,40,204.108084777791,40,40.0020857730508,12.6898620801607,0,0.0740352019006444,202.596626337331,-0.32424493765729,1,1,0.0771466225476218,0.075835276455882,0.0625392727049165,0.0628543199017306,0.0558019429241136,0.0561989349738189,10.1606196371961
69,0.2,40,204.371735202807,40,40.0075077013268,12.5334287428495,0,0.163603651518641,202.630140095231,-0.144130670692714,1,1,0.0809710208848163,0.0784786271100219,0.0655711868878169,0.065980773348577,0.0608557875875028,0.0579351173859185,10.3505235638519
70,0.2,40,203.953592849881,40,39.9343702031181,12.7037942814377,0,0.0263970628493291,202.756784879866,0.0841180453980442,1,1,0.0820005988528525,0.0808764407771024,0.0675237110830038,0.0676162231223477,0.0614539925391141,0.0608210643452083,10.4026205108821
71,0.2,40,204.00331103496,40,40.0929634765927,12.6686200185434,0,0.123503974522357,202.576247661191,-0.065304808748172,1,1,0.0826609351652179,0.0826776018707878,0.0701954608904266,0.0697444552537172,0.0614957371640146,0.0609494923752567,10.6697866332205
72,0.2,40,203.607147044037,40,40.0270960516334,12.5969392415271,0,-0.0388014377251112,202.558302469754,0.21648055112527,1,1,0.087157821780285,0.0858411695425585,0.0717764963432556,0.0718472075764793,0.0646235678050338,0.0647444749758817,11.3618929601292
73,0.2,40,203.66811440464,40,39.9376961907319,12.5215886620765,0,0.0418745297693621,202.734512825996,0.0400333013378388,1,1,0.089063908229083,0.0891404778221376,0.0741779445259175,0.0737479385533031,0.0672184614835925,0.0664270230843022,10.9736158308755
74,0.2,40,203.940185529239,40,40.0028629496817,12.5924992300698,0,0.260253594760436,203.180250887402,-0.0350193910889165,1,1,0.0923243867711021,0.0906553255347897,0.0754620475449224,0.075869505613817,0.0677619585386063,0.0671762684420178,11.0145008816985
75,0.2,40,203.752378456957,40,39.9847931897171,12.6586637522683,0,0.17728669463973,202.594293921884,0.0364678932028672,1,1,0.0935292035349393,0.0926092736012261,0.0772815386505456,0.0778144526274261,0.0706502704584648,0.0692678450871924,11.0378238501977
76,0.2,40,203.840830545025,40,40.0887928351747,12.6657349634891,0,-0.0989617840363805,202.99058879791,-0.0524107119917707,1,1,0.0932874284017606,0.0951697137347106,0.0799527206929686,0.0793550871792948,0.0718672870130301,0.0708509894258692,11.2845946552128
77,0.2,40,203.752877791858,40,40.013348076136,12.4785015099112,0,0.0382301026697964,202.515582604506,-0.049833684464874,1,1,0.0962447323138608,0.0981270385112926,0.0822299664040838,0.0820970986719982,0.0732399599234728,0.0732557384479102,11.3024491459345
78,0.2,40,203.190245030293,40,39.9794352995112,12.5744351087047,0,0.0608055377037938,202.832724261531,0.21328839780565,1,1,0.0982096238280962,0.0978501099071927,0.0832464202243331,0.0839214039846217,0.0742030760373508,0.0760983330342056,11.7389638694902
79,0.2,40,203.842730197132,40,40.2062907674673,12.5352045165717,0,-0.149389223824443,203.251527918849,-0.186961707596529,1,1,0.101618590619712,0.0997431323844535,0.085345730606642,0.0859007964961176,0.0773816868132328,0.0774054344622622,11.8429938430116
80,0.2,40,203.765962463096,40,39.9501283539692,12.5389788121526,0,0.147758883786924,202.982991841315,-0.248637031032263,1,1,0.101882693213438,0.101622074735313,0.0872701145561241,0.0876994092852591,0.0776223846921654,0.0795416316875191,11.9166506554118
81,0.2,40,204.113465064625,40,39.8248636386178,12.6153000111569,0,0.0181950570761943,202.83508425012,0.216379618783341,1,1,0.101810602863333,0.103356437716316,0.08950887837744,0.0886108140113723,0.0791496955467621,0.0805889461671753,12.0836106742837
82,0.2,40,203.754574060708,40,40.0186426089582,12.6690975504749,0,0.258762632073846,202.520316696572,0.279606975302229,1,1,0.104702876789853,0.105760488150192,0.0913389028865294,0.0906632774208895,0.0812121405122059,0.0825342185684616,12.076357593936
83,0.2,40,203.64291126568,40,40.0186134493257,12.6713559096755,0,-0.239588775347785,203.179941906346,-0.0520419274971812,1,1,0.109953103564069,0.108037462764969,0.0929915429724941,0.0928325248360468,0.0845748165459626,0.0830996750437323,12.0213559786979
84,0.2,40,204.1912109208,40,39.9078433781931,12.6098804412776,0,0.232971335901417,202.62079069682,0.147602664725575,1,1,0.111213139487569,0.108188279630054,0.0947337503444497,0.0944856593057553,0.0853713797690336,0.0847967683047961,12.3012319159126
85,0.2,40,203.935874077054,40,39.7900448068371,12.7184854835642,0,-0.0395443888862485,202.610122933178,0.00767009198805501,1,1,0.110836922143714,0.112957006013289,0.0960584397385522,0.0955512010279325,0.0868392344176504,0.0869380984684419,12.4209835782858
86,0.2,40,203.607978470865,40,40.0938197295344,12.5850661166666,0,-0.0210935854029978,202.647119891274,0.269560229340676,1,1,0.114727925533198,0.112639181399448,0.0977697156698628,0.0977382752391287,0.0849116410081972,0.0867951926407893,12.7261981367434
87,0.2,40,203.110319746848,40,39.9561839730745,12.4019849315403,0,0.0283314728485613,203.314637813656,-0.0551322855292881,1,1,0.115020118514277,0.115512776040863,0.0991556020974348,0.0993713269082983,0.0901426745499702,0.0898532841523312,12.8903611752847
88,0.2,40,204.308609745896,40,40.1049118195713,12.5978159849252,0,-0.0458661003306447,203.590794119328,-0.0386682513811164,1,1,0.11776610586059,0.116049977112386,0.100860962061477,0.100670197885036,0.089312307798247,0.0899644006860028,12.738041551723
89,0.2,40,203.839307209067,40,40.0298198384487,12.572516852042,0,-0.0122092321090209,202.95088484806,-0.0156465592646119,1,1,0.1185911948497,0.117497155962518,0.102289924846845,0.102287358452902,0.0913081409136476,0.0916927293946257,12.9155876656509
90,0.2,40,203.357890465086,40,39.987424030635,12.4420505341256,0,-0.00235182246410228,203.029216329993,-0.0288479326411157,1,1,0.11938136332618,0.120460106743962,0.104303263407369,0.104266914097944,0.0918499771575109,0.0931022335052034,12.978462960502
91,0.2,40,203.798020930954,40,40.06452729579,12.4662177138186,0,0.161149729822166,203.100363178858,0.191950720366499,1,1,0.123910758122575,0.12139954762571,0.105591139368179,0.105134962895395,0.0952881849476783,0.0949311101209176,13.0000163783391
92,0.2,40,203.550264272351,40,39.9261643290812,12.6406944118094,0,0.138893050168335,202.322456864336,-0.129758248287198,1,1,0.122235671670415,0.122456192839426,0.107329375101517,0.106912155613407,0.0964664856993295,0.0953187105961977,13.2510606760588
93,0.2,40,203.838460659398,40,39.9940897195549,12.5949993014608,0,0.101187816997772,202.600716854785,0.12009091052882,1,1,0.12370350005519,0.122836419446899,0.108338858876818,0.108194248787134,0.0983571889498258,0.0977754396484384,13.519860647611
94,0.2,40,203.56277007773,40,39.9785169214388,12.5309075938801,0,0.0738290829230828,202.339004249151,0.266351596947955,1,1,0.124922684077518,0.126266139831239,0.110505670384414,0.109403684284764,0.0995655395268339,0.0981698650066918,13.2551189915977
95,0.2,40,204.46353937354,40,39.9925392517217,12.5738046954491,0,-0.0702728453844201,202.64467383333,-0.134165101300387,1,1,0.130591486657345,0.125676704801799,0.111305830563933,0.110992819668986,0.101507536060172,0.100577181496479,13.0434339924389
96,0.2,40,203.785389247978,40,39.8655906356477,12.6018554153827,0,-0.111576927013655,203.373642741233,-0.144930645042442,1,1,0.130561760154062,0.129312347622941,0.111404029229161,0.112808461004375,0.101763405789174,0.102443057911048,13.5336143794698
97,0.2,40,203.268317348149,40,40.0091278151186,12.6624772976177,0,-0.0818436666588751,202.638492177965,0.0692172773016329,1,1,0.13040268212212,0.131272670755588,0.113724331181061,0.113142500652768,0.10221196099655,0.10219948562406,13.6497542568413
