t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
3643.0	0.19269999999999998	64.92099020874296	0.21061878200123407	-0.013265935687553326	159.04259115507156	65.2166619730051	158.0558628904566	19.20784220388754	0.3014600129295858	0.25107648809537847	0.21061878200123407	22.4045650865646	7.0
3644.0	0.19269999999999998	62.31706531678487	0.21084732449741742	-0.015500034937727114	164.6428280699203	62.6811735405218	163.11302702295367	18.428113000522192	0.30372054611024474	0.25191729512897737	0.21084732449741742	22.55642111210612	7.0
3645.0	0.19269999999999998	60.414315264890206	0.2151935528000837	-0.01736221553846748	168.55765015561647	60.59145823626318	167.50004280924884	17.909203752168114	0.29983322497298964	0.2534281647394527	0.2151935528000837	22.61938926402838	7.0
3646.0	0.19269999999999998	58.79956155201667	0.21528223444568428	-0.018704982005290333	172.9409521566958	59.132465348241034	172.02728376140283	17.248473040696513	0.30139489799219593	0.2539557460111549	0.21528223444568428	22.787242414337133	7.0
3647.0	0.19269999999999998	56.81190790905643	0.21606715207532354	-0.02034182468385598	175.48544663414663	57.23498894841307	173.8096093560516	17.08315985642481	0.29701862888058317	0.25510608344048813	0.21606715207532354	22.71202161511469	7.0
3648.0	0.19269999999999998	54.26008671172576	0.2163354302978642	-0.021964118337324506	178.58324889178013	55.108282516721005	177.75526835969254	16.457981076758752	0.29713184237622464	0.2558060030348176	0.2163354302978642	22.710035938599024	7.0
3649.0	0.19269999999999998	50.7750052837619	0.21982870697396492	-0.02373775367547823	183.07751461898755	51.4362424568124	182.125177759	15.658246531925105	0.2951348442171412	0.25585594194501315	0.21982870697396492	22.920615487055425	7.0
3650.0	0.19269999999999998	48.68844847744974	0.22045921733751278	-0.024791500237006797	188.37641660320645	48.90543321168125	187.13863811574186	15.136948657924608	0.2957156714038225	0.2566288052940607	0.22045921733751278	22.971322477358292	7.0
3651.0	0.19269999999999998	46.846131347198344	0.21893078214074213	-0.026041241172793744	191.52189635162435	47.22600979168346	190.78582286208365	14.723498427810256	0.29621800844328966	0.2567530543837558	0.21893078214074213	22.914640063392767	7.0
3652.0	0.19269999999999998	45.39706379389663	0.22032587421076244	-0.026784727918314655	194.3546723652066	45.52112630955	193.79426897368066	14.107083443637128	0.2925922405579169	0.25662097428214936	0.22032587421076244	22.764064703773684	7.0
3653.0	0.19269999999999998	44.073000282861564	0.22120448742047732	-0.027398721910211588	196.47685791781333	44.228420996876956	194.9445513924434	13.885582534830748	0.2936333484201547	0.25622454471994055	0.22120448742047732	22.920627660865048	7.0
3654.0	0.19269999999999998	43.35757879530022	0.22053794755381578	-0.027585266534188385	198.17424314270423	43.425041027184605	197.48778569398266	13.53935940009644	0.2904683452136843	0.25525961915724876	0.22053794755381578	23.085460219112043	7.0
3655.0	0.19269999999999998	41.12408993826837	0.22297832467264594	-0.028179760348417654	200.37438094885223	41.580149221904236	198.804067470252	13.252370935418194	0.28868003442144186	0.2547793932191668	0.22297832467264594	22.904775101388484	7.0
3656.0	0.19269999999999998	38.53463869128693	0.22154808702516843	-0.028533526350723842	202.67120386337564	38.58184333991775	201.75611717623528	12.719412330871569	0.2844529653512003	0.25446302413164684	0.22154808702516843	22.882660114585008	7.0
3657.0	0.19269999999999998	37.08135336077571	0.22016897814046374	-0.028716410337231102	204.88095767736075	37.11497177127594	204.2938604457895	12.227957945013044	0.28190724536782613	0.2537268110294521	0.22016897814046374	22.902690123808735	7.0
3658.0	0.19269999999999998	36.6104000485484	0.22273547702233895	-0.028480780149706425	206.30574160590018	36.649902739952445	205.83915396671557	11.994835471168361	0.2836586895686135	0.2523176811244991	0.22273547702233895	23.040025989495486	7.0
3659.0	0.19269999999999998	35.34589079189018	0.21981508449574264	-0.02857521150559189	207.84938775405408	35.77336055515273	206.34126937257537	11.876485019299256	0.2801530828246915	0.25147376925697656	0.21981508449574264	22.8938468813345	7.0
3660.0	0.19269999999999998	33.989083968054025	0.2223966311423751	-0.028085118081225297	209.03760772352433	34.13882384963535	208.65667987996625	11.587507028392057	0.2769207722022246	0.2509346297823797	0.2223966311423751	22.862859719902005	7.0
3661.0	0.19269999999999998	33.57855025366966	0.21905344970486243	-0.02778692633268537	210.0955177589174	33.65984372752474	209.20292711376206	11.539951790338236	0.2768001516561596	0.2500617541530579	0.21905344970486243	22.91915169566622	7.0
3662.0	0.19269999999999998	32.21629248162785	0.21915795043809383	-0.027539635307440385	211.1581174091349	32.78951905346305	210.26434834121875	11.299808247086093	0.27352783435951095	0.24834133516064835	0.21915795043809383	22.856490817707243	7.0
3663.0	0.19269999999999998	30.724936970306672	0.21944496559255658	-0.027130660670334955	212.71358519396105	30.9216154069748	211.5661460149072	10.874191797879432	0.27330484707815644	0.24695884850629246	0.21944496559255658	22.774787136971938	7.0
3664.0	0.19269999999999998	30.31649952869221	0.21723379362415465	-0.026295897942142682	213.8032748173352	30.18286167407216	212.58438569998248	10.825414560782564	0.27223790854935725	0.24592147194959119	0.21723379362415465	22.71741562303221	7.0
3665.0	0.19269999999999998	29.839419025863286	0.21751450359146374	-0.02568555344006257	214.30612982337257	30.256554953708957	213.39376010766776	10.666111238072299	0.2697974020897099	0.24414956902352972	0.21751450359146374	22.601182333728183	7.0
3666.0	0.19269999999999998	28.775097207963654	0.21396809629674277	-0.02501050704258606	215.32389457242547	28.841239348026686	214.02460097070283	10.540980072518652	0.2656797624670943	0.24301681388430435	0.21396809629674277	22.828478361726624	7.0
3667.0	0.19269999999999998	28.83099021047621	0.2133477112295017	-0.024060234070323316	215.94208748641358	28.957241569628824	214.60147966769554	10.496577591953931	0.264874731763325	0.24182254885339835	0.2133477112295017	22.68872768522323	7.0
3668.0	0.19269999999999998	28.570083301451916	0.21331086669082075	-0.023088531277183993	216.11394702377774	28.6195083541009	214.85661184326014	10.327805537195372	0.26260044763382867	0.24040373220805375	0.21331086669082075	22.438505786499842	7.0
3669.0	0.19269999999999998	28.686472234157318	0.2119678225295917	-0.022023518134108494	215.9998281442611	28.54717380478253	215.30630732526478	10.33859349352531	0.25876448838963767	0.23879506453010935	0.2119678225295917	22.418164999001746	7.0
3670.0	0.19269999999999998	28.14645717804158	0.2119657773942865	-0.021052611692590262	216.2111794552234	28.312170816927882	215.6062758618481	10.321222442068466	0.2572374282073266	0.2370640108514215	0.2119657773942865	22.415711625373916	7.0
3671.0	0.19269999999999998	29.227143428724567	0.20616803207976517	-0.01945214286166505	216.49097212695685	28.74736157036891	215.34932808722147	10.339408410970957	0.25887257002142283	0.235284470762768	0.20616803207976517	22.427305426045184	7.0
3672.0	0.19269999999999998	28.824467173409953	0.2095898634796592	-0.018395697251058746	215.27124408450507	29.200350383658883	214.71482768424468	10.536044563997443	0.2571417154686596	0.2339212304374823	0.2095898634796592	22.290568555582066	7.0
3673.0	0.19269999999999998	28.402227838838847	0.20762523287092563	-0.01738645910628403	216.10022511655797	28.649382436109057	214.72932889519856	10.375410301796405	0.2547567511591427	0.2323086049831504	0.20762523287092563	22.23145317350749	7.0
3674.0	0.19269999999999998	28.883519159029433	0.20603211514856143	-0.016008065018978168	216.31335511727517	28.633017863238948	215.38741521397012	10.38686005953414	0.25406404560013285	0.2316070278488064	0.20603211514856143	22.102432124021036	7.0
