t	SP	CV	PV	e	P	G	dP	F1	L1	L2	L3	F2	dist
307.0	0.25	30.58434823572503	0.11090251164976574	0.14043989762967823	214.50238984655127	30.818831005473218	213.6757636948267	10.715523204914447	0.13844803778052273	0.12292760743600302	0.11090251164976574	16.56911513088418	7.0
308.0	0.25	30.684348235725036	0.10755872191722042	0.14019700290702272	214.0469292969245	30.544596061606345	213.08258372063054	10.65987770806525	0.1366462661497521	0.12298738307792201	0.10755872191722042	16.79851255594675	7.0
309.0	0.25	30.78434823572503	0.11187960686761944	0.13993806982217238	214.28861954374665	30.909456683502277	213.23936297231447	10.658643547280438	0.1369145314272801	0.12359249242777362	0.11187960686761944	16.725404264385997	7.0
310.0	0.25	30.884348235725035	0.11279524657551068	0.13959450258364048	214.0322079223234	30.773514732878766	213.34020606698428	10.815796711790204	0.14061294789466505	0.1234709997248064	0.11279524657551068	16.744185305720546	7.0
311.0	0.25	30.984348235725037	0.11220157151368891	0.1392286489017191	214.10829989359593	30.744407437680724	213.14072559642167	10.738396578547112	0.13645921510828038	0.12416690957048652	0.11220157151368891	16.789710393284295	7.0
312.0	0.25	31.08434823572503	0.10766236775045324	0.13898190642442398	213.98284997975549	30.861038454606927	213.25238180335595	10.872900722557517	0.13871026505892742	0.12438162908957273	0.10766236775045324	16.75599847096785	7.0
313.0	0.25	31.184348235725032	0.1106778446237685	0.13936413869596315	214.31966445607668	31.105983574801204	212.98307413247593	10.897507123688607	0.13887733509276565	0.1245214479055238	0.1106778446237685	16.919879186126384	7.0
314.0	0.25	31.284348235725037	0.10989880353475276	0.1389442818629653	213.60970091082373	31.026409017868232	213.61888328746647	10.995966810555958	0.1420908545978048	0.1254623838028522	0.10989880353475276	16.905768042805715	7.0
315.0	0.25	31.38434823572503	0.11318038630777386	0.1385688595362975	213.68693691230646	31.496821006710356	212.33348684318923	10.92287115068278	0.13969959523513087	0.1250348951703607	0.11318038630777386	16.822432031642304	7.0
316.0	0.25	31.484348235725037	0.1111039143486399	0.1382082291732737	213.1120305288238	31.612052760269364	212.9815968720469	10.8189838713814	0.14131398351235147	0.12596382395455757	0.1111039143486399	16.80126991773713	7.0
317.0	0.25	31.584348235725038	0.1126853173704477	0.13780721957487724	213.74337079084796	31.797959522752194	212.6921110802954	10.80957846996054	0.13934593419523067	0.1262044287083594	0.1126853173704477	16.8039832183102	7.0
318.0	0.25	31.684348235725032	0.11362785800230511	0.1377259508271253	213.20696249897966	31.22850305945836	211.54415356663515	10.867348116769028	0.14257937940741372	0.12586204594494774	0.11362785800230511	16.843108499932846	7.0
319.0	0.25	31.784348235725034	0.11204658315435626	0.13747999357497515	212.94082022352862	31.93401155934619	212.35800842924817	10.98346886443985	0.14122773311485054	0.12641811667059802	0.11204658315435626	16.94498972066523	7.0
320.0	0.25	31.884348235725028	0.112768075250138	0.13728106355824837	213.3508900568687	31.90474019263839	212.26898371083763	10.90976342010305	0.1440217425457334	0.1260796850710311	0.112768075250138	16.95637242563989	7.0
321.0	0.25	31.984348235725033	0.1142517656106207	0.1369224089528953	213.15592881953808	32.070606775561394	212.2098955046168	10.96923931522313	0.14318096854505777	0.12652810211696086	0.1142517656106207	17.04822515719155	7.0
322.0	0.25	32.08434823572504	0.1138606352308098	0.13657281483596104	213.21477365903996	31.953980631293124	211.90538190996728	10.912109270513334	0.1405787524711821	0.12731770601070308	0.1138606352308098	16.8808026887735	7.0
